internet,netdome,abortion,buyamer,condoms1,deathpen,goodeduc,gun,marijuan,moreinc,politics,pollut,sexmarr,liberal,age,educ,emplmerg,income,gender,citysize
1,1,6,1,6,6,5,3,1,4,6,6,6,4,45,3,1,1,1,1
1,3,6,5,6,5,5,1,1,2,1,2,1,3,52,4,1,11,0,4
1,5,1,5,1,6,1,1,1,1,1,5,1,3,58,3,2,7,0,3
1,6,6,6,3,6,6,1,3,6,6,3,1,2,68,4,1,12,1,3
2,1,6,4,5,5,3,3,4,5,5,4,6,3,33,5,1,10,1,4
2,2,4,2,3,5,1,1,2,5,2,5,5,2,35,6,1,7,1,4
1,3,1,5,1,1,2,6,1,1,6,2,1,1,43,5,1,6,1,3
2,1,6,3,6,4,3,1,6,3,2,5,6, ,40,5,1, ,1,4
2,2,5,3,4,5,4,1,5,2,2,5,5,3,40,3,1,12,1,4
1,5,1,4,1,3,4,3,1,2,5,5,1,2,74,6,3,2,0,4
1,5,6,2,6,1,1,1,6,6,5,6,1,4,40,4,1,5,1,4
1,3,6,6,6,6,6,1,1,1,6,1,1,3,75,1,3,10,1,4
1,6,1,3,1,6,3,1,1,6,1,6,6,4,41,3,1,1,1,2
1,2,6,5,6,6,5,1,6,1,4,5,6, ,40,4,1, ,1,3
1,6,3,6,1,3,4,1,1,2,2,5,1,1,62,3,4,8,0,3
1,4,6,2,6,6,1,6,6,5,4,2,3,3,56,3,1,8,1,4
1,3,6,5,3,5,5,5,5,3,4,3,1, ,74,6,3, ,1,2
 ,2,5,4,1,6,3,4,1,4,4,3,1,2,59,4,1,9,1,1
1,6,4,6,1,6,4,6,1,6,1,1,1,1,73,2,3,4,1,4
1,3,5,6,6,6,4,1,6,4,2,4,6,3,35,4,1,7,1,4
1,6,6,6,1,1,1,1,1,1,1,1,1,3,73,3,3,3,1,2
1,1,1,5,1,6,5,4,1,5,4,5,1,2,50,4,1,12,0,3
1,1,4,5,4,5,2,4,4,3,4,5,1,2,75,6,1,11,1,2
2,1,6,6,6,6,4,1,6,6,6,6,6,5,43,5,1,15,1,4
1,3,3,6,1,6,5,2,1,6,2,2,1,1,33,3,1,3,1,3
2,1,2,4,4,4,1,1,1,1,1,4,1,2,53,5,1,3,0,2
1,5,2,5,2,4,5,4,1,5,2,3,1, ,59,4,1, ,1,4
1,4,4,5,4,4,3,2,3,5,1,5,3, ,48,6,1, ,1,3
1,6,6,6,4,6,1,4,4,6,5,4,1,3,53,2,3,4,1,2
1,6,3,6,1,5,1,5,4,2,4,2,1,1,77,3,3,5,1,2
1,1,5,2,3,3,4,1,4,3,6,1,6,2,65,5,3,7,1,3
1,4,6,5,5,5,5,1,6,6,1,3,4,2,36,3,4,10,0,2
1,3,6,6,4,6,2,2,3,3,4,4,2,2,58,6,1,10,0,4
2,1,1,1,4,4,2,1,1,6,1,6,1,1,24,4,1,8,1,3
1,6,4,6,5,6,6,1,4,6,4,1,1,3,55,4,1,12,1,1
2,1,6,6,2,6,2,5,3,5,4,2,1,2,35,5,1,13,1,3
1,4,4,6,3,5,1,4,1,5,6,6,1,2,38,3,1,5,0,2
2,1,5,3,5,4,3,2,5,5,4,4,4,2,33,6,1,7,1,2
1,6,5,6,4,6,1,1,3,6,1,4,6,3,35,5,1,10,1,2
1,6,4,5,4,5,5,1,1,4,1,4,2,3,32,4,4,10,0,3
2,1,1,6,1,1,4,5,1,4,3,5,1,1,39,5,1,14,1,2
1,6,1,6,5,6,6,1,5,3,1,5,6,2,23,3,4,1,0,2
1,1,1, , ,6,5,1,5,6,5, ,6,3,25,3,1, ,1,2
1,1,4,6,6,3,5,4,1,6,3,3,1,3,33,4,2,8,0,2
2,1,1,5,2,6,5,1,1,4,4,2,2,3,31,6,1,8,1,2
1,4,6,5,6,5,4,2,6,6,3,3,5,3,24,4,1,7,1,4
1,3,5,5,6,5,3,4,3,6,2,3,3,1,23,4,4,7,0,4
1,4,1,6,4,6,4,1,1,4,1,1,1,1,30,3,4, ,0,2
2,2,3,6,3,6,3,1,1,4,4,3,1,2,33,4,1,13,0,4
1,6,4,5,5,6,5,6,4,4,1,3,1,3,25,3,1,3,1,4
1,5,1,4,1,5,3,2,1,3,2,5,1,2,43,3,1,8,1,3
1,5,1,1,4,6,1,3,4,5,1,3,1,1,32,3,1,2,0,3
2,1,1,6,1,1,1,1,1,6,1,6,1,3,34,5,1,11,1,4
2,1,4,5,6,1,1,1,1,6,1,5,1,3,30,4,4,6,0,3
2,1,1,1,1,1,4,2,1,6,6,3,1,2,24,4,1,3,1,2
1,2,4,5,5,5,3,2,1,4,3,4,1,3,33,5,1,10,0,3
1,2,4,4,5,5,3,4,1,6,1,3,3,3,23,4,4,7,0,3
2,4,3,5,4,5,4,4,4,6,2,3,2,3,27,4,1,5,1,1
1,2,5,5,6,5,2,1,2,6,2,3,4,3,32,5,4,10,0,4
1,4,4,3,4,4,5,1,1,4,3,4,4,3,32,4,4,6,0,2
1,2,1,5,5,6,2, ,2,5,2,4,1,3,29,5,1,12,0,1
1,2,4,5,4,5,1,3,1,4,2,6,3,2,28,4,1,11,0,2
1,5,4,4,3,6,4,3,3,4,3,4,3,2,39,3,1,3,1,1
1,4,6,4,5,5,2,1,4,4,2,5,5,2,33,5,4,11,0,3
1,2,4,5,6,5,2,4,5,6,3,4,3,3,31,4,4,2,0,3
1,3,4,6,4,5,3,3,6,6,2,4,4,3,24,4,4,2,0,4
1,5,1,5,4,3,5,4,1,5,3,2,1, ,25,3,1, ,1,1
1,2,3,5,4,5,3,1,2,6,3,4,1,3,39,4,1,8,0,3
1,4,1,2,1,6,5,2,1,2,3,2,1,1,42,4,2,7,1,4
1,1,2,5,2,3, ,1,4,4,3,3,4,3,29,6,1,14,0,3
2,2,1,3,3,2,3,2,5,5,4,3,1,2,46,3,4,6,0,4
1,2,4,6,3,6,1,6,1,6,2,4,1,2,53,3,1,13,1,4
1,3,6,6,6,6,6,2,6,6,1,1,1,4,26,3,4,13,0,3
1,6,6,5,4,5,5,4,3,1,1,5,1,3,63,3,3,7,0,1
1,3,3,3,5,5,4,4,2,2,1,5,1,3,21,2,4,9,0,2
1,6,1,2,1,6,1,1,1,1,5,6,1,3,72,3,3,9,1,1
1,1,4, , ,6,3,1,1,6,1, ,3,2,21,3,4,9,0,4
 ,6,4,5,6,6,4,4,6,4,2,4,2,3,27,3,4,4,0,1
1,1,6,6,6,6,6,1,1,4,6,6,6,3,26,4,1,4,0,1
1,4,6,6,1,4,5,1,6,4,4,4,4,3,36,3,4,3,1,1
2,1,4,6,5,6,5,1,4,6,1,4,2,3,37,4,1,10,1,1
1,1,6,6,1,6,6,5,1,6,1,3,6,3,21,4,4,10,0,1
2,1,2,5,6,6,2,1,5,4,1,3,1,3,32,3,1,10,1,2
1,1,4,4,4,5,5,3,2,5,2,2,1,3,33,4,1,11,1,3
1,2,2,4,2,4,3,2,2,4,3,4,4,2,37,5,2,10,0,3
1,4,1,6,4,6,4,4,1,6,1,6,1,3,41,4,1,10,0,1
1,6,1,1,4,2,2,5,1,6,2,2,5,3,34,4,4,4,0,1
1,1,5,4,4,6,3,4,4,4,2,4,3,2,28,5,1,6,0,3
1,1,1,3,5,1,5,1,1,4,1, ,1,1,32,2,1,5,1,1
1,5,5,6,3,5,4,6,6,2,1,4,2,3,31,3,1,15,1,4
1,5,4,5,2,6,4,2,2,4,3,5,1,2,30,5,1,9,0,4
1,2,4,5,5,5,3,5,6,5,2,2,3,4,31,3,1,9,1,2
1,3,5,4,5,2,4,2,3,4,4,4,3,2,38,5,1,15,1,2
2,1,4,1,4,6,3,5,1,4,4,3,1,1,25,4,1,8,1,3
1,6,3,6,6,1,4,6,4,4,2,4,1,3,71,3,3,4,0,3
1,2,4,6,5,1,6,6,3,6,2,5,1,1,40,3,4,5,1,2
1,3,6,4,4,6,3,4,3,4,5,3,3,3,40,4,1,5,1,4
1,6,1,5,1,3,1,1,1,3,3,3,1,1,61,6,1,3,1,1
1,4,5,5,6,2,4,4,3,5,2,4,4,3,33,4,4,8,0,4
2,1,5,4,5,5,1,2,5,5,5,6,2,4,49,6,1,14,1,2
1,1,6,1,4,6,1,4,1,4,1,5,6,3,41,3,1,12,1,3
2,1,2,5,1,4,4,3,1,6,3,3,1,2,34,5,1,10,1,4
1,5,1,6,3,1,1,4,1,5,4,5,1,3,50,2,4,6,0,3
1,2,1,4,5,1,1,1,1,4,3,4,1,3,46,3,1,6,0,4
1,3,1,6,2,6,6,6,1,1,1,4,1,2,37,4,1,9,1,1
1,1,4,4,5,6,1,1,2,6,3,5,5,3,44,4,4,2,0,4
1,6,2,5,1,6,2,1,1,1,2,4,1,2,62,5,1,7,0,3
1,4,6,2,5,6,2,2,1,6,1,2,5,3,30,6,1,6,0,3
1,6,1,2,5,1,1,1,1,3,1,4,1,2,46,1,4,1,1,1
1,1,6,6,6,4,3,1,1,6,4,5,6,2,44,4,1,7,0,4
1,6,2,1,1,5,3,1,1,1,1,3,1,2,80,6,3,5,0,3
2,1,3,5,5,6,2,1,3,4,4,4,1, ,46,4,1, ,1,1
1,2,4,5,5,3,4,3,2,5,3,4,1,3,49,3,1,10,0,2
1,6,6,6,6,6,6,6,6,1,4,1,1,3,58,1,3,12,1,3
1,1,5,6,5,1,4,2,4,6,5,4,2,4,47,5,1,15,1,3
2,1,4,2,2,6,3,1,1,6,1,6,1,2,38,6,1,15,1,4
1,5,1,4,3,5,4,3,3,4,4,4,1,2,37,3,1,8,0,2
 ,1,5,1,1,6,1,1,3,3,1,3,1, ,40,3,1, ,1,1
1,6,4,5,6,6,4,2,5,6,3,6,1,3,23,2,4,3,1,1
2,1,6,4,4,6,5,1,3,4,4,1,4,3,69,4,3, ,1,1
1,1,1,2,3,4,4,2,1,5,2,4,1,3,37,3,1,9,0,3
1,6,6,4, ,4,6,2,4,2,1,4,4,3,51,4,3,4,0,4
1,2,5,3,5,2,3,1,2,3,5,3,5,4,45,5,1,8,0,2
1,6,5,6,6,6,4,1,6,5,1,1,3, ,33,2,1, ,1,2
1,3,5,2,4,1,1,1,1,1,4,2,1, ,73,5,3, ,1,4
1,3,4,5,2,6,5,1,2,4,4,5,1,3,30,4,4,1,1,3
1,2,1,6,3,2,3,1,1,6,4,2,1,2,29, ,4,6,1,4
1,6,5,6,4,6,6,4,1,1,5,2,2,4,52,6,1,11,0,4
1,1,3,6,1,5,4,1,1,4,2,5,5,1,36,2,1,4,0,2
1,4,6,6,4,3,5,1,2,4,1,5,1,2,45,6,1,7,0,4
1,2,5,4,3,1,5,3,1,4,1,4,4,2,39,4,1,6,0,4
1,5,5,4,2,5,5,6,1,1,4,2,1,3,70,6,3,4,1,3
1,6,4,6,1,4,1,1,6,1,1,4,1,2,56,3,2,4,0,1
1,5,4,5,2,5,4,2,1,2,4,2,3,2,70,4,3,10,1,3
1,4,6,6,6,5,6,1,6,4,4,6,6,5,38,4,2,4,0,3
2,1,6,1,6,6,3,1,6,5,5,6,6,5,25,4,1,7,0,2
1,1,6,4,6,6,5,3,5,3,4,4,1,2,50,4,1,15,0,3
2,2,1,5,1,4,5,1,1,3,1,5,1,2,31,3,1,15,0,3
2,1,4,5,4,6,2,4,4,5,3,4,1,2,27,4,1,9,0,1
1,5,6,1,4,6,1,5,1,3,5,1,3,3,66, ,3,4,1,3
1,5,4,5,3,4,3,4,4,5,2,4,4,2,35,4,1,8,1,4
2,2,1,3,4,4,3,4,1,5,4,4,1,2,43,4,1,12,0,4
1,4,6,4, ,6,4,1,3,4,1,3,4,3,35,3,1,13,1,4
2,2,4,4,4,2,2,3,2,4,4,2,3,2,38,3,1,11,1,3
1,6,1,3,6,3,2,1,1,6,2,1,1,2,37,3,1,5,1,1
1,6,6,6,3,5,1,1,1,6,1,3,6,3,42,4,1,8,0,3
2,1,5,4,6,6,3,3,6,5,1,4,6,3,32,3,1,6,1,4
1,6,6,4,1,6,3,2,1,4,2,4,1,2,45,4,1,8,0,3
1,6,1,4,1,6,5,1,1,4,2,3,1,3,38,3,4,8,0,2
 ,1,6,5,5,5,1,1,1,5,4,3,5,3,37,4,1,7,0,2
1,5,6,4,3,6,2,1,5,4,2,5,4,4,42,2,1,8,1,4
1,1,6,6,6,6,3,1,1,5,4,6,1,2,43,4,1,11,1,4
1,1,1,1,1,1,3,3,1,3,1,1,1,2,30,4,4,3,0,4
1,6,1,4,3,4,4,1,1,3,2,4,1,2,47,3,1,4,1,3
1,6,6,5,1,6,4,1,4,5,5,5,6,2,72,4,3,5,1,3
2,1,6,5,4,6,3,5,4,5,5,3,1,1,33,4,1,1,1,1
 ,6,1,2,1,1,5,6,1,1,1,2,1,2,46,3,4,2,1,1
1,5,2,3,5,4,5,4,3,5,1,3,3,4,41,4,1,8,1,1
2,1,6,3,5,1,3,1,5,6,4,5,5,4,25,6,4,6,1,4
1,1,6,6,1,6,6,1,1,1,4,4,1,3,74,3,4, ,0,4
2,2,4,5,5,5,2,1,4,6,4,5,4,2,25,6,4,4,1,4
1,4,6,4,6,6,3,1,1,5,2,5,6,4,24,3,1,5,1,4
1,1,6,3,1,6,1,1,4,6,3,3,3, ,24,3,1, ,1,1
1,2,4,5,2,6,4,5,5,5,4,1,2,2,24,3,1, ,1,1
1,3,1,6,5,4,4,3,1,4,2,2,4,2,43,4,1,6,0,1
1,1,6,4,6,6,6,1,3,3,2,5,6,5,28,3,1,15,1,4
2,1,4,5,6,6,2,1,1,6,5,5,6,4,24,5,1,10,1,3
1,4,2,6,3,6,5,3,3,1,5,5,1,2,58,4,1,10,0,2
1,5,4,4,2,5,4,2,6, ,4,4,1, ,72,6,3, ,1,4
2,1,4,6,6,6,1,2,6,6,4,3,6, ,23,6,4,1,1,1
2,1,3,3,6,6,1,1,2,6,5,4,1,3,27,6,1,8,1,2
1,6,5,6,6,6,3,1,1,6,6,6,1,3,37,4,2,9,0,4
2,2,3,5,1,6,5,2,3,5,2,3,1,2,41,3,1,6,0,3
2,1,6,5,6,6,4,3,3,5,5,4,3,4,50,5,1,12,0,4
1,2,4,4,3,6,3,2,5,6,3,4,3,2,45,4,2,3,0,2
1,6,6,5,6,6,1,1,5,1,1,5,6,4,72,3,1,15,1,4
1,2,4,5,2,5,2,2,1,4,2,5,1,2,54,3,1,6,1,1
1,1,1,1,6,6,1,1,6,1,4,4,6,4,66,6,1,10,0,4
1,3,6,6,2,6,4,1,2,6,2,4,3,3,56,3,3,2,0,4
1,1,4,4,4,4,3,4,1,2,1,1,1,3,45,2,1,2,1,1
1,2,4,3,1,2,1,1,1,4,3,2,5,4,47,6,1,15,1,4
1,2,6,5,4,6,4,1,1,4,3,3,3,4,40,6,1,10,0,3
1,6,2,5,5,3,3,3,1,3,3,4,3,4,55,6,1,4,0,4
1,2,6,1,2,6,5,2,2,1,2,5,1,3,67,4,1,9,0,4
1,2,3,4,4,4,1,4,1,4,3,5,1,1,34,3,1,7,1,3
1,4,5,4,1,4,3,1,5,5,4,4,2,3,47,6,1,14,1,3
1,4,1,5,1,5,5,5,1,5,4,4,1,1,54,3,1,5,1,2
1,2,1,5,1,5,2,3,2,4,4,4,1,2,47,5,1,9,1,3
1,5,3,2,5,3,6,6,6,4,1,5,1,2,30,2,4,4,1,4
1,2,6,4,6,5,4,1,6,5,6,2,6,4,46,6,1,9,1,4
1,4,6,5,6,3,2,4,4,5,1,4,5,3,48,4,1,2,0,3
2,1,6,3,2,5,4,2,4,4,2,5,4,3,33,5,1,15,0,3
1,4,1,6,1,3,3,2,1,3,5,3,1,2,59,3,3,10,0,3
1,4,1,4,2,5,5,2,1,4,1,5,1,3,29,3,1,2,0,1
1,6,1,5,6,1,6,4,1,6,2,2,1,2,26,3,1,6,1,3
1,2,1,4,5,1,1,2,1,3,5,5,1,2,69,5,3,4,0,4
1,6,1,6,6,6,6,1,2,1,3,1,3,5,39,2,1,5,1,3
1,6,4,4,3,3,4,2,2,6,4,3,1, ,55,4,3,3,1,1
1,1,6,6,6,6,2,1,6,3,4,5,6,4,56,4,2,1,1,4
1,4,2,4,6,4,1,1, ,4,3,6,1,2,28,1,4,3,1,4
1,5,6,5,1,6,4,2,1,4,1,3,2,3,72,3,3,4,1,4
1,1,5,2,6,6,2,3,5,4,5,3,6,5,29,5,4,15,0,4
1,5,6,4,6,5,6,1,5,5,2,2,4,3,42,4,1,3,0,3
2,1,4,4,3,4,3,1,1,3,3,5,5,4,44,6,1,13,0,3
1,5,1,5,2,5,1,4,1,5,2,4,1,1,37,3,2,8,0,1
1,6,4,6,6,6,4,2,2,6,6,3,4,5,45,3,4,1,0,4
1,5,2,1,2,3,1,1,4,1,6,3,4,4,66,4,3,10,0,3
2,1,6,4,6,2,1,1,5,2,1,5,4,4,37,5,1,15,0,4
1,1,6,6,6,6,4,4,6,4,4,6,6,4,45,4,1,4,1,1
1,2,3,6,1,6,4,6,6,4,5,5,1, ,50,5,1,9,1,1
1,1,6,6,4,1,3,1,1,5,4,4,4,3,58,4,4,8,0,3
1,1,6,6,6,6,6,1,1,6,4,3,1,2,26,4,1,9,1,1
2,1,1,4,2,4,2,1,2,6,5,5,1,2,34,4,4,9,0,4
2,6,5,6,5,1,4,6,1,5,4,6,1,3,43,2,1,10,1,4
1,5,1,4,1,1,4,1,1,1,2,6,1,2,75,5,3,2,0,3
2,2,6,3,3,5,3,1,4,5,4,5,6,3,39,5,1,5,0,4
1,6,6,4,6,5,5,5,6,1,2,2,6,5,40,3,1,4,0,1
1,6,6,2,5,6,4,1,1,3,3,3,1,2,56,3,1,3,0,4
1,6,1,6,1,4,3,1,1,4,1,4,1,2,48,3,1,7,0,1
1,4,6,3,2,6,4,1,3,1,2,3,1,3,67,5,3,1,0,3
1,2,2,6,5,6,4,3,2,6,2,6,1,2,20,4,4,9,1,1
2,1,3,4,3,5,4,6,3,3,2,3,1,3,28,3,1,8,1,2
1,4,5,6,6,6,6,4,1,1,6,6,1,3,64,4,3,8,0,3
2,3,4,6,1,1,4,1,4,5,5,6,1,3,34,4,2,7,0,4
1,1,6,4,6,6,3,2,5,5,4,5,6, ,48,4,4, ,1,4
2,1,6,4,2,4,4,1,1,5,5,4,4,4,40,6,1,15,1,3
1,3,6,6,2,6,6,4,1,1,5,4,1,3,66,2,3,6,1,4
1,2,4,4,4,4,5,3,5,4,3,3,4,3,54,3,1,3,0,3
2,1,6,1,5,6,5,4,6,6,2,5,6, ,42,6,1, ,1,3
1,2,6,5,5,6,3,3,1,3,2,2,2,3,35,3,1,10,0,4
1,6,1,6,5,6,1,6,1,6,5,6,1,1,31,3,2,3,1,1
1,6,6,5,6,6,3,4,5,6,2,5,1,3,38,4,4,6,0,1
1,3,2,5,4,3,5,3,4,6,3,3,1,4,26,3,4,1,1,4
1,5,6,4,4,4,3,1,5,1,4,4,4,3,76,3,2,3,0,4
2,1,6,5,4,6,1,6,5,4,4,2,1,2,39,6,1,9,0,1
1,2,2,6,1,6,5,6,3,5,6,1,1,1,27,3,1,5,1,2
1,4,5,5,3,1,5,1,4,3,4,4,3,3,49,5,1,9,1,2
1,6,1,4,3,2,4,1,2,1,4,5,1,3,51,3,4,3,0,1
1,6,6,6,5,5,2,1,5,3,4,4,5,3,62,2,4,2,1,3
2,1,6,5,4,6,3,1,4,5,2,3,4,3,44,4,1,8,0,4
1,1,6,4,4,1,3,1,2,2,4,5,3,5,57,4,1,5,0,1
2,2,3,3,3,3,2,1,5,6,2,3,3,3,37,4,4,1,0,4
1,5,2,3,4,5,3,5,1,2,2,3,1,3,61,3,3,6,1,3
1,1,4,5,2,5,1,1,1,6,3,3,1,2,47,6,1,14,0,4
1,4,3,3,5,5,5,1,3,3,1,5,5,2,29,4,2,7,0,3
1,4,5,5,5,5,5,5,4,3,2,3,4,3,46,3,1,6,0,3
1,3,6,3,6,4,3,3,4,3,2,4,6,3,38,5,1,7,0,2
1,3,5,4,5,1,4,2,4,4,3,4,5,4,25,5,2,4,0,1
1,4,1,2,4,6,2,2,3,5,2,5,1,4,29,4,1,9,0,3
1,4,1,4,1,5,2,2,1,4,4,4,1,2,39,3,1,11,1,3
1,2,1,4,1,1,5,1,1,1,4,4,1,2,34,6,1,10,0,4
1,2,4,3,4,4,4,3,4,6,3,5,6,3,33,6,1,11,0,4
2,2,4,4,4,6,3,3,3,5,2,5,3,3,22,6,1,8,1,4
1,3,6,5,3,6,4,6,3,4,3,5,1,3,25,3,1,10,1,1
1,2,1,6,6,6,4,4,5,2,5,4,1,3,29,3,4,9,0,3
1,5,6,5,6,6,4,1,6,6,1,2,1,3,33,6,1,8,1,3
1,3,6,5,3,6,4,1,5,3,2,6,3,4,31,5,2,12,0,3
1,4,1,4,1,5,2,3,1,5,1,5,1,2,33,6,1,11,1,3
1,4,4,4,6,6,5,1,1,5,5,5,5,3,34,4,4,10,0,2
1,1,4,5, ,6,2,1,2,6,1,5,3,3,50,3,1,6,0,2
1,1,1,6,6,6,6,6,6,6,1,6,1,3,21,3,1,2,1,4
1,1,1,6,6,6,3,2,6,5,1,2,4,3,34,2,4,1,0,1
1,1,6,3,5,5,2,1,3,6,4,4,6,5,23,4,4,5,0,4
1,1,1,6,2,1,1,1,1,6,1,3,1,3,30,4,1,2,0,2
1,1,5,6,6,4,5,1,1,6,2,5,6,3,19,3,4,15,0,3
1,4,5,5,6,4,6,1,6,5,1,6,4,3,31,4,1,1,1,3
1,1,1,4,5,4,1,1,1,5,1,3,1,3,19,3,2,6,0,1
1,4,1,5,6,6,2,3,1,4,1,4,1,2,33,3,4,7,0,1
2,1,1,1,1,6,6,6,6,6,6,1,1,2,33,3,1,7,1,4
1,1,1,4,4,6,1,1,1,6,1,4,6,3,29,3,4,6,0,4
1,5,3,6,4,6,1,1,4,6,5,5,5,2,27,5,1,5,1,1
2,4,5,3,4,5,3,2,1,6,1,4,4,3,24,6,2,5,1,4
1,2,3,1,2,5,3,1,1,5,2,5,1,2,58,6,1,10,0,4
1,5,4,5,3,6,6,6,1,1,5,4,1,2,73,4,3,5,1,4
2,3,1,6,1,1,1,1,1,6,1,4,1,3,62,6,1,10,1,1
2,5,4,3,4,6,4,3,2,6,2,5,2,1,45,3,1,3,0,3
1,6,1,4,3,4,4,4,4,2,4,4,4,2,44,3,4,2,0,1
1,1,6,5,4,5,4,1,5,5,2,5,5, ,31,3,1, ,1,2
2,1,6,4,4,4,4,1,6,3,5,3,6,2,53,5,1,6,0,3
1,1,1,1,6,6,3,2,3,6,6,3,1,1,39,4,1,6,1,4
2,1,6,5,6,6,2,6,4,6,5,4,6,2,31,3,4,7,1,3
1,2,2,2,4,6,4,2,2,5,4,2,1,5,33,6,4,2,1,2
1,4,6,6,6,6,4,6,4,3,1,3,1,5,46,3,2,5,1,3
2,2,4,4,5,1,5,2,5,5,5,5,3,2,69,4,3,7,1,3
1,1,1,6,1,2,2,1,1,1,5,1,1, ,55,4,1, ,1,1
2,1,1,5,1,5,3,4,1,4,5,3,1,2,55,4,1,10,1,1
1,2,1,5,3,6,4,1,1,4,2,3,1,2,36,4,1,12,0,4
1,6,1,4,5,6,5,4,2,1,2,4,3, ,36,3,1, ,1,2
1,5,6,2,4,6,5,2,5,5,3,2,1,1,23,4,1,5,0,4
1,6,4,3,2,6,4,5,1,6,1,3,1,2,22,3,4,10,0,4
2,1,1,5,1,4,5,1,1,3,4,3,1,2,31,6,1, ,1,2
1,4,1,5,1,1,2,1,1,5,4,4,1,3,28,4,4,5,0,2
1,2,1,6,1,5,5,5,1,1,3,4,1,2,68,6,1,11,1,4
1,6,1,5,1,3,3,4,1,1,3,3,1,2,82,3,4,2,0,3
1,3,5,3,5,6,2,4,2,3,2,5,1, ,67,4,3, ,1,3
1,5,4,3,3,3,5,2,3,2,4,3,3,1,48,4,1,2,1,1
1,4,1,5,5,4,4,1,1,3,3,4,1,2,22,3,4,1,0,3
1,3,2,6,3,4,1,3,1,6,2,4,1,3,41,3,1,3,1,1
1,1,6,4,4,2,3,1,4,6,1,4,6,5,43,4,1,13,0,3
1,1,6,2,6,5,3,5,5,4,1,3,2,3,29,3,1,5,0,3
1,4,1,6,1,3,2,4,1,1,4,6,1,2,73,4,3,2,0,2
1,6,1,5,1,5,4,2,6,1,3,2,1,1,79,3,3,1,0,3
1,2,4,5,4,2,3,4,3,4,4,4,3,3,59,3,1,6,1,1
1,6,6,6,6,6,6,4,6,6,4,5,6,3,33,4,1,4,0,2
1,4,5,4,4,4,3,5,6,3,5,4,1, ,43,4,1, ,0,3
1,5,2,4,5,3,4,1,1,3,1,5,1,2,39,4,4,1,0,2
1,2,1,5,4,1,1,1,1,1,1,4,1,2,50,4,2,1,0,1
1,4,1,4,1,6,5,2,1,1,5,1,1,1,65,5,3,9,0,1
1,1,1,2,1,1,4,5,1,6,3,1,1,3,22,2,1,8,1,2
1,5,4,5,4,4,4,4,4,4,3,4,3,2,32,2,1,5,1,4
1,1,5,3,3,5,2,2,2,5,5,3,3,2,80,6,3,10,1,3
1,6,4,4,6,5,1,1,4,4,2,3,1,3,27,3,1,4,1,1
1,2,5,4,5,3,2,2,2,3,4,3,5,1,36,4,1,2,0,4
2,1,5,4,3,5,4,3,2,4,2,5,3,2,43,6,1,14,1,3
1,4,3,4,3,1,1,1,1,4,3,4,1,2,56,3,4,4,0,2
1,3,2,3,2,5,3,1,2,4,2,3,1,2,49,6,1,3,1,2
1,4,1,2,4,4,4,1,5,4,1,3,1,3,43,3,1,7,0,4
 ,1,6,2,6,2,4,1,2,6,5,5,6,4,28,6,1,15,0,3
1,3,2,3,2,4,1,1,4,2,1,4, ,3,29,2,1,6,1,1
1,6,1,6,1,6,1,1,5,1,2,3,1,3,72,3,3,2,0,4
1,4,1,6,1,5,1,1,1,1,1,3,1,3,65,3,2, ,0,1
1,6,5,5,5,1,4,1,1,4,3,3,3, ,71,6,3, ,0,3
1,6,4,6,4,6,6,6,1,6,1,1,1,1,26,3,1,3,1,3
1,2,6,3,5,5,5,1,1,4,6,5,1,3,58,3,1,11,0,4
2,1,1,4,1,5,5,1,1,5,2,3,1,1,26,3,1,5,1,1
2,4,3,4,5,4,4,4,2,4,2,4,5,2,29,5,2,9,0,4
1,6,1,6,6,6,1,6,1,6,1,2,1,4,38,1,4,1,1,1
1,4,6,4,5,6,5,4,5,4,5,4,6,4,45,5,4,12,0,4
1,2,4,4,6,6,5,4,1,4,6,5,4,4,69,6,2,7,0,3
1,2,6,5,4,6,3,1,6,3,1,4,3,3,43,3,1,8,0,4
2,1,5,6,4,6,4,2,2,5,4,5,1,3,31,6,1,10,1,4
2,1,6,6,5,6,6,5,5,4,1,4,4,3,23,4,1,7,1,2
2,1,1,5,1,5,4,1,1,5,3,3,1,1,51,3,4,10,0,1
2,1,4,4,3,4,3,3,2,4,3,4,3,3,41,4,1,7,1,4
2,1,5,5,5,5,3,4,4,4,4,5,3,3,50,4,4,6,0,1
2,1,5,4,3,5,4,4,1,5,2,2,2,3,37,4,1,7,1,2
1,4,1,4,3,6,3,5,4,5,2,4,1,3,36,2,1,6,1,3
1,2,1,3,3,5,1,1,1,4,2,1,3,3,31,3,2,11,0,3
1,6,1,6,1,1,1,1,1,1,6,6,1, ,49,2,1, ,1,1
1,1,1,6,5,6,5,4,1,5,4,3,3,3,53,3,4,8,0,3
1,2,4,4,2,5,2,3,1,4,5,4,1,2,60,5,1,8,1,3
1,2,5,5,2,2,3,2,3,4,4,3,3,3,69,3,4,10,0,3
1,6,1,4,2,2,1,1,1,5,4,3,1,2,61,6,1,11,1,3
1,4,6,4,1,6,1,1,1,6,5,5,1,1,61,4,4,13,0,4
1,5,5,5,5,5,3,1,1,3,5,5,2,2,71,3,3,10,0,4
2,1,5,4,5,1,4,1,6,6,3,5,4,3,59,6,1,15,1,3
1,5,4,6,5,5,5,1,1,5,1,6,6,2,40,5,1,12,0,2
